property_id,locality_name,postal_code,price,property_type,property_subtype,sale_type,num_rooms,living_area_sqm,equipped_kitchen,furnished,open_fire,terrace_sqm,garden_sqm,surface_of_good,num_facades,swimming_pool,building_state
749278,Namur,4318,512563,house,mansion,classic,6,209,0,0,0,,248.0,533,4,0,good
569634,Antwerp,5525,457353,house,chalet,classic,10,223,0,0,1,,147.0,444,3,1,good
478578,Charleroi,7108,117782,apartment,bungalow,classic,5,188,1,1,1,,,593,2,1,new
967892,Liege,7782,105229,house,penthouse,classic,9,304,0,0,0,13.0,,133,2,1,good
972860,Ghent,1860,285267,house,chalet,public,4,170,0,1,1,43.0,52.0,380,3,1,new
432203,Liege,4007,400731,apartment,villa,public,10,118,1,0,0,21.0,117.0,831,3,0,to renovate
481191,Brussels,7875,994928,apartment,villa,classic,2,163,1,0,0,,,68,3,0,new
267275,Liege,9549,201773,apartment,penthouse,classic,8,380,1,1,1,29.0,,898,3,0,good
691425,Brussels,3971,529462,apartment,bungalow,classic,1,181,0,0,1,,135.0,796,4,0,good
276584,Ghent,4178,238614,house,chalet,public,9,219,1,1,1,,177.0,887,4,1,to renovate
117727,Charleroi,8807,721426,apartment,chalet,public,2,163,1,0,0,,216.0,621,4,0,to renovate
814023,Charleroi,2062,831397,house,bungalow,public,7,250,0,0,0,49.0,150.0,786,4,0,to renovate
123369,Namur,9701,807326,apartment,villa,public,7,80,0,0,0,38.0,158.0,283,3,0,good
608514,Charleroi,7273,922963,house,penthouse,public,6,284,1,1,0,,,71,2,1,good
345176,Liege,8576,453700,house,penthouse,public,4,295,1,0,0,,193.0,292,2,1,good
139275,Charleroi,8800,142141,apartment,villa,public,3,161,1,0,1,10.0,46.0,397,2,0,to renovate
754671,Antwerp,2817,814787,house,villa,classic,3,200,0,1,0,,,906,4,0,to renovate
431171,Brussels,3699,106664,house,villa,classic,3,265,0,1,0,14.0,234.0,105,4,1,to renovate
383488,Namur,8069,128904,house,villa,public,2,57,1,0,1,,248.0,624,4,0,good
967652,Liege,3734,112220,house,villa,public,5,191,0,0,1,,228.0,681,2,1,new
624648,Antwerp,7368,206747,house,mansion,classic,8,331,1,0,0,38.0,,657,2,0,new
988090,Liege,4399,149200,apartment,villa,classic,1,298,1,1,1,32.0,,891,4,0,to renovate
755866,Namur,1085,647079,apartment,penthouse,classic,3,249,1,1,1,,,982,3,0,to renovate
137532,Ghent,8329,639777,house,villa,public,4,188,1,1,1,,,440,2,1,to renovate
474324,Charleroi,5933,774970,apartment,mansion,classic,7,325,0,1,0,30.0,,111,4,0,new
456659,Antwerp,7061,916409,apartment,bungalow,public,6,314,1,0,0,,192.0,737,4,0,good
485227,Namur,7067,523536,apartment,villa,public,4,313,1,1,1,,,227,2,0,good
551368,Charleroi,2925,107927,house,chalet,public,2,235,0,0,0,,173.0,825,3,1,new
651121,Brussels,4773,881167,house,mansion,public,2,227,1,0,0,,227.0,540,4,1,to renovate
459564,Liege,3025,381447,house,chalet,public,7,219,0,0,0,,113.0,971,3,1,to renovate
158663,Ghent,3937,204812,apartment,villa,classic,2,361,1,0,1,,138.0,436,4,0,new
995603,Antwerp,2390,521571,house,chalet,public,8,208,0,1,0,18.0,253.0,565,3,1,new
811475,Namur,2366,898791,house,penthouse,classic,9,193,1,0,0,,111.0,271,2,1,new
167015,Namur,3322,646197,house,mansion,public,4,115,1,1,0,,297.0,731,4,0,good
296717,Antwerp,5112,840524,house,bungalow,public,8,105,1,1,1,25.0,,99,4,0,to renovate
572090,Antwerp,8174,169199,apartment,bungalow,public,1,119,1,0,1,,175.0,315,2,1,to renovate
728988,Antwerp,7480,898416,house,chalet,classic,10,190,1,1,1,,,490,2,1,to renovate
880678,Namur,9520,562043,house,penthouse,public,1,240,0,1,0,31.0,,281,4,0,new
341026,Namur,5171,257385,house,chalet,classic,5,101,0,1,0,,255.0,462,4,0,good
909386,Namur,5858,478288,apartment,bungalow,classic,5,285,1,1,0,,,646,4,0,good
772346,Brussels,9568,865920,house,chalet,classic,3,339,1,0,0,19.0,,72,4,1,good
128299,Namur,7237,479109,apartment,mansion,classic,3,252,0,0,0,,12.0,334,4,1,to renovate
198884,Charleroi,1105,757901,house,villa,public,5,370,0,0,1,,,326,3,0,new
825193,Namur,6554,893476,house,penthouse,public,3,78,1,1,1,,,316,3,0,good
100882,Liege,6143,168989,house,mansion,public,3,104,0,1,0,,162.0,378,2,1,new
942417,Ghent,1572,883980,house,chalet,public,7,399,0,1,1,,,363,4,0,new
936917,Liege,8632,295105,apartment,villa,classic,4,204,0,1,1,,,469,3,0,new
563582,Brussels,7846,777130,apartment,penthouse,public,5,43,1,0,0,24.0,,309,3,1,to renovate
517897,Liege,7058,101512,apartment,villa,classic,3,54,1,0,0,,78.0,185,4,0,new
338605,Charleroi,8556,694224,house,mansion,classic,2,400,0,1,0,,139.0,941,4,0,good
191504,Brussels,6260,117260,house,penthouse,public,7,361,1,1,1,,109.0,763,4,0,to renovate
764134,Antwerp,5798,371104,house,villa,public,7,233,0,0,0,,146.0,164,4,1,new
378169,Liege,7079,692679,house,chalet,public,7,262,1,0,1,40.0,162.0,953,2,1,to renovate
534279,Liege,3533,428042,apartment,penthouse,classic,3,232,0,1,1,,,133,3,0,to renovate
524471,Brussels,5077,910490,house,mansion,public,4,253,0,0,0,44.0,,777,4,1,to renovate
779605,Brussels,1677,178159,house,mansion,classic,3,327,0,1,1,,,832,3,1,good
268010,Liege,1030,448851,house,penthouse,public,9,93,1,1,0,,,326,4,1,to renovate
823793,Antwerp,9574,719073,apartment,chalet,public,9,364,1,1,0,50.0,12.0,493,2,1,to renovate
433542,Ghent,1883,171902,house,chalet,public,3,145,1,1,1,,54.0,445,2,1,good
531203,Namur,6732,877949,house,bungalow,public,3,132,0,0,1,,56.0,917,2,1,good
352155,Antwerp,9818,137666,apartment,villa,classic,1,349,0,1,0,43.0,129.0,352,4,1,good
832524,Antwerp,4695,817878,house,mansion,public,7,89,0,0,1,32.0,,968,3,0,new
518204,Brussels,7805,549172,apartment,chalet,public,7,124,1,1,0,,29.0,115,2,1,good
314112,Charleroi,3669,719438,house,villa,classic,10,400,0,1,0,37.0,,907,2,1,new
996126,Brussels,4163,342282,house,mansion,classic,9,42,1,0,1,,139.0,172,3,1,good
866167,Namur,8726,117080,apartment,penthouse,classic,3,110,1,1,1,,217.0,914,3,1,new
447836,Brussels,1549,362465,house,chalet,classic,6,377,0,1,1,35.0,,635,4,0,new
175819,Ghent,3232,424420,apartment,penthouse,classic,8,383,0,0,0,,,82,3,1,to renovate
814555,Charleroi,4530,702116,apartment,bungalow,classic,3,174,1,0,1,,,839,3,0,good
415508,Ghent,2618,736939,apartment,villa,public,7,367,1,0,0,9.0,161.0,63,3,0,to renovate
493729,Brussels,3714,823687,apartment,chalet,classic,10,349,1,1,0,,,435,3,0,to renovate
591007,Charleroi,3418,917418,house,mansion,public,9,266,1,1,0,15.0,61.0,798,3,1,to renovate
675042,Namur,5194,662457,apartment,chalet,classic,3,160,1,1,0,,,703,4,1,good
463052,Liege,3297,703726,house,mansion,public,3,65,1,1,0,,118.0,939,2,1,new
510200,Antwerp,9282,993107,house,bungalow,classic,4,265,0,1,1,,,174,3,1,good
192598,Liege,6216,286126,house,bungalow,public,5,334,0,1,1,31.0,184.0,718,3,1,new
795755,Brussels,9742,689330,apartment,mansion,classic,1,341,0,1,0,35.0,232.0,197,3,0,good
897269,Charleroi,5184,949049,house,penthouse,classic,6,157,0,0,0,9.0,,551,3,1,to renovate
536507,Brussels,2428,306555,apartment,chalet,public,9,331,1,0,0,44.0,,449,2,1,new
781577,Liege,1513,869601,house,villa,public,3,210,1,0,1,25.0,,446,4,1,to renovate
945484,Brussels,9551,358454,apartment,mansion,classic,8,54,0,0,0,34.0,289.0,937,2,1,to renovate
565594,Charleroi,6783,957108,apartment,mansion,classic,3,139,0,1,0,48.0,88.0,947,3,1,to renovate
397787,Ghent,8888,431271,apartment,penthouse,classic,1,145,0,0,0,,,693,2,0,new
545337,Ghent,4302,734028,apartment,villa,classic,9,191,1,1,1,,,854,2,1,good
912895,Brussels,6021,338400,apartment,chalet,public,6,118,1,1,1,30.0,58.0,923,3,1,new
218043,Ghent,2725,367658,house,villa,classic,3,247,0,0,0,,168.0,225,2,1,to renovate
149932,Liege,4249,582171,apartment,chalet,public,10,348,1,0,0,,193.0,597,2,1,to renovate
767386,Namur,7512,737637,house,chalet,public,6,208,1,0,1,29.0,,566,3,1,good
899516,Ghent,2561,268288,apartment,chalet,classic,10,92,0,1,1,,54.0,738,3,1,new
584575,Brussels,8887,237428,house,bungalow,classic,2,129,0,0,0,,139.0,340,4,0,good
463456,Ghent,2616,146711,apartment,penthouse,classic,9,106,0,1,0,,167.0,259,4,0,new
473679,Namur,9962,718334,house,bungalow,public,6,209,0,0,1,25.0,162.0,306,2,0,to renovate
491432,Liege,5250,789076,house,chalet,classic,4,358,1,1,0,,,141,2,1,good
310163,Antwerp,3339,672317,apartment,chalet,public,3,379,1,1,0,,66.0,173,3,0,to renovate
107188,Liege,3648,291587,house,penthouse,public,2,216,0,0,1,24.0,,504,3,0,new
508397,Antwerp,3140,140332,house,chalet,classic,4,157,0,0,1,39.0,,963,2,1,good
307021,Liege,1340,783214,apartment,bungalow,classic,7,296,0,0,1,,147.0,161,2,1,new
862792,Namur,8965,879848,apartment,bungalow,classic,8,376,1,0,0,,,153,4,1,to renovate
754705,Charleroi,7063,608962,apartment,mansion,public,6,373,0,1,0,,126.0,619,2,1,good
486257,Brussels,8842,715491,apartment,villa,classic,8,114,1,1,1,,91.0,460,2,0,to renovate
572840,Charleroi,6232,931722,house,villa,classic,1,241,0,1,0,,286.0,109,3,0,to renovate
631755,Antwerp,6556,380427,house,villa,classic,9,217,0,0,0,,54.0,903,4,0,good
282169,Liege,2450,872610,house,penthouse,classic,9,251,1,0,0,,,763,3,1,to renovate
565106,Brussels,1231,959675,house,bungalow,public,4,288,0,1,0,6.0,257.0,231,4,0,to renovate
154349,Brussels,8309,892177,apartment,penthouse,classic,9,98,0,1,0,31.0,206.0,381,3,1,new
965504,Namur,1827,930148,apartment,villa,classic,2,356,0,1,1,50.0,,894,2,1,to renovate
296606,Namur,4001,962036,apartment,chalet,public,8,61,1,1,1,,,67,4,0,new
541788,Liege,3935,305072,apartment,villa,classic,3,84,1,0,1,29.0,,943,2,1,new
879494,Ghent,7312,965920,house,villa,public,4,124,1,0,1,,,291,4,1,good
606121,Antwerp,6236,866357,apartment,chalet,public,1,214,0,1,0,,71.0,621,3,0,to renovate
176389,Namur,8398,185428,house,bungalow,public,5,210,0,0,0,39.0,173.0,139,4,1,to renovate
294008,Ghent,5037,490315,house,villa,classic,9,354,0,0,1,42.0,,619,2,1,new
890203,Antwerp,1764,575978,apartment,penthouse,public,2,369,1,1,1,,,540,2,1,good
732889,Antwerp,9831,760380,apartment,bungalow,public,6,259,0,0,1,7.0,61.0,230,2,1,good
535565,Brussels,4817,189496,apartment,mansion,classic,9,331,0,1,0,34.0,,854,2,0,new
855454,Ghent,2144,725293,house,bungalow,classic,4,341,0,1,0,,143.0,593,4,1,good
117478,Namur,9924,408427,house,bungalow,classic,9,92,1,0,0,6.0,,791,4,0,good
328233,Namur,8329,619305,apartment,villa,public,5,53,1,0,0,,63.0,475,2,0,good
321261,Ghent,7498,676256,apartment,chalet,public,2,334,0,1,0,,,930,2,1,good
632134,Ghent,3719,561324,apartment,mansion,public,7,189,0,1,0,38.0,,761,2,1,to renovate
627592,Antwerp,4694,834691,house,penthouse,public,2,48,0,0,0,32.0,,767,2,1,new
571016,Brussels,8506,573429,house,villa,public,2,93,0,0,0,32.0,296.0,147,2,0,to renovate
710835,Charleroi,4537,329440,apartment,penthouse,classic,4,384,1,0,0,,,207,4,0,new
634376,Ghent,3724,471129,house,bungalow,public,5,259,1,0,0,16.0,278.0,422,3,1,to renovate
126517,Antwerp,2443,473272,apartment,chalet,classic,10,338,0,0,1,,167.0,284,2,0,new
499809,Ghent,5848,433279,house,chalet,classic,8,278,0,0,1,,37.0,265,4,1,to renovate
777152,Charleroi,3855,882469,house,penthouse,public,4,112,0,0,0,,,509,4,1,to renovate
427314,Charleroi,5156,483169,apartment,penthouse,classic,2,151,0,1,1,18.0,147.0,350,4,1,new
917379,Brussels,6457,633068,apartment,chalet,classic,6,54,1,0,1,,,177,3,0,new
854610,Brussels,7931,424931,apartment,mansion,classic,5,344,1,1,1,,,784,2,0,new
212282,Ghent,8625,743904,apartment,chalet,public,10,141,0,1,1,,291.0,198,3,0,to renovate
694146,Ghent,3865,406867,apartment,mansion,public,2,243,0,1,0,30.0,69.0,246,3,1,good
260239,Ghent,8024,222387,apartment,bungalow,public,10,279,0,0,1,,,500,4,1,good
431228,Charleroi,7631,997742,apartment,chalet,classic,1,111,0,1,0,21.0,136.0,501,4,0,new
733213,Brussels,4648,500265,apartment,penthouse,public,1,348,0,0,1,,,302,3,0,good
272580,Antwerp,8268,519168,house,mansion,classic,10,364,1,0,1,33.0,195.0,413,4,1,new
547804,Ghent,3624,794048,apartment,villa,public,10,326,1,0,1,,,768,4,0,good
733921,Namur,8870,552480,house,penthouse,classic,5,294,0,1,1,40.0,250.0,275,4,1,new
545956,Brussels,5681,241406,apartment,mansion,classic,8,372,0,1,1,,144.0,366,3,1,new
286899,Antwerp,5777,948765,house,penthouse,public,10,53,0,0,1,49.0,,952,4,1,new
162458,Antwerp,7019,569645,apartment,villa,public,9,112,0,1,1,25.0,,80,3,0,to renovate
850861,Ghent,6715,329724,apartment,chalet,public,1,337,0,0,0,14.0,231.0,441,4,1,to renovate
593011,Ghent,9488,236681,apartment,mansion,classic,9,305,1,0,1,47.0,38.0,359,3,0,good
733811,Brussels,3260,158245,house,villa,classic,2,58,0,1,0,,239.0,208,2,1,good
756651,Charleroi,8768,443152,apartment,penthouse,public,5,373,0,1,0,,163.0,263,4,1,to renovate
316238,Charleroi,4283,218427,house,chalet,classic,9,169,0,0,0,,258.0,279,3,1,to renovate
317957,Liege,9750,337601,house,villa,classic,9,270,1,0,1,47.0,,231,2,0,good
125752,Antwerp,9553,766457,apartment,villa,public,1,74,0,1,1,,175.0,810,2,0,new
934000,Ghent,8321,322682,apartment,villa,classic,3,385,1,0,1,,,359,3,0,new
771361,Namur,3493,316339,apartment,chalet,classic,3,144,1,1,1,34.0,243.0,295,3,0,good
218874,Antwerp,5217,360381,apartment,mansion,classic,10,221,1,0,1,,,176,2,1,good
996881,Antwerp,9413,703846,apartment,chalet,public,7,226,0,0,1,8.0,26.0,665,2,1,good
316722,Namur,3904,258466,apartment,villa,public,3,336,0,0,0,43.0,,793,2,1,good
180285,Namur,6944,319786,apartment,chalet,classic,4,61,0,1,0,,,241,4,1,to renovate
612060,Liege,3500,471795,house,chalet,public,10,284,0,1,0,15.0,,736,4,0,to renovate
969246,Charleroi,6577,389748,apartment,chalet,classic,5,255,0,1,0,25.0,,512,2,1,new
483747,Antwerp,1856,306220,house,penthouse,public,8,207,0,0,1,12.0,177.0,726,3,0,to renovate
582261,Ghent,8316,521195,apartment,mansion,classic,8,184,0,0,0,23.0,192.0,125,3,0,to renovate
976046,Liege,1290,244476,house,bungalow,public,4,131,1,0,0,,,344,2,0,good
826553,Namur,1540,596349,house,penthouse,classic,2,219,1,1,0,,209.0,952,2,0,new
389655,Ghent,7448,448252,apartment,penthouse,public,5,331,1,0,0,11.0,113.0,624,3,0,new
934465,Antwerp,5221,850430,apartment,mansion,public,6,298,0,1,1,37.0,242.0,181,2,1,good
580338,Brussels,4436,790106,apartment,penthouse,classic,6,114,1,1,0,,,57,2,1,to renovate
308147,Ghent,4191,181718,apartment,penthouse,classic,3,328,1,1,1,,87.0,899,3,1,good
163102,Antwerp,1459,111957,apartment,bungalow,public,8,275,1,1,0,39.0,,683,3,0,to renovate
677388,Antwerp,6094,601228,apartment,chalet,classic,1,275,1,0,1,,,520,3,0,to renovate
292743,Ghent,2561,293434,apartment,mansion,classic,6,248,0,1,0,38.0,137.0,648,2,0,new
983528,Namur,8596,425240,house,penthouse,public,3,120,1,1,1,48.0,,219,2,1,new
669968,Charleroi,6577,138025,house,bungalow,public,4,181,1,0,0,41.0,300.0,640,3,0,good
997425,Brussels,6839,502155,apartment,penthouse,classic,7,300,1,1,0,,,549,4,0,to renovate
999251,Namur,5924,637754,apartment,mansion,classic,10,103,0,0,1,,212.0,689,4,0,to renovate
902723,Namur,1247,248501,house,penthouse,public,5,304,1,1,0,,,798,3,0,good
501653,Charleroi,4292,646168,house,mansion,public,7,285,1,0,1,32.0,154.0,899,2,0,good
572126,Charleroi,9931,373267,apartment,mansion,classic,1,183,0,1,1,33.0,,525,4,1,to renovate
803178,Antwerp,7868,500274,apartment,villa,public,9,338,0,1,1,,,852,2,0,good
519774,Liege,8509,522279,apartment,penthouse,public,2,62,1,0,0,30.0,,821,4,1,new
938490,Charleroi,7004,210693,house,bungalow,classic,1,88,1,1,0,46.0,,389,3,1,new
501535,Ghent,2248,284427,house,bungalow,public,7,254,1,1,0,,299.0,451,4,1,to renovate
476857,Namur,1626,468483,house,villa,classic,8,85,1,0,0,31.0,,745,2,0,to renovate
732894,Namur,6688,537799,house,villa,classic,2,198,1,0,1,9.0,110.0,335,4,1,new
784505,Namur,1330,527108,apartment,chalet,public,8,342,1,0,0,,51.0,716,2,0,good
725053,Ghent,1196,509571,house,villa,classic,9,349,0,0,1,,,646,2,0,to renovate
658563,Liege,2241,477339,apartment,penthouse,classic,8,136,1,1,0,40.0,,808,4,0,new
558505,Liege,8248,750620,house,bungalow,public,9,258,0,0,1,22.0,44.0,900,2,0,good
438767,Liege,2906,987688,house,penthouse,classic,6,257,1,0,1,,,767,4,1,new
300329,Liege,6406,343332,apartment,mansion,public,2,311,0,0,0,,,668,3,0,to renovate
736137,Charleroi,6316,744996,apartment,chalet,classic,6,124,1,1,1,,,182,4,0,good
390748,Charleroi,2676,783070,house,bungalow,public,7,249,0,0,1,,117.0,327,3,1,new
382411,Antwerp,6146,698845,house,mansion,classic,4,84,0,1,1,,121.0,890,2,1,new
119024,Charleroi,8780,426216,house,mansion,public,6,371,0,1,1,,,523,3,1,good
679689,Antwerp,4474,694631,apartment,bungalow,classic,8,79,0,0,1,45.0,221.0,441,2,1,to renovate
407775,Namur,3670,505799,house,penthouse,classic,1,151,0,1,0,,,801,2,0,good
976614,Ghent,7329,798639,apartment,penthouse,public,8,266,1,0,0,,183.0,169,2,1,to renovate
281825,Charleroi,9012,388885,apartment,penthouse,classic,5,370,1,1,0,6.0,206.0,773,2,0,new
141807,Namur,1327,785963,apartment,bungalow,classic,9,365,1,0,1,29.0,,827,4,0,good
993880,Liege,2933,548762,apartment,mansion,classic,4,159,1,0,1,31.0,,428,2,0,good
176643,Brussels,9922,472705,house,chalet,public,10,178,1,1,0,,,212,3,0,to renovate
701804,Charleroi,6764,644962,house,bungalow,classic,7,80,0,1,0,6.0,,853,3,1,new
523531,Ghent,8670,244574,house,bungalow,classic,1,269,0,1,1,,,110,3,1,good
703341,Charleroi,1922,500830,house,villa,classic,9,351,0,1,0,31.0,,678,3,1,to renovate
804194,Antwerp,1053,701781,house,villa,public,6,247,1,1,0,,,244,3,0,to renovate
690066,Brussels,5141,104154,apartment,bungalow,classic,7,333,0,1,0,5.0,189.0,894,4,1,new
162505,Liege,8380,679767,house,bungalow,classic,4,114,1,1,0,45.0,,610,2,1,good
412152,Namur,7877,779092,apartment,penthouse,classic,5,87,1,0,1,12.0,295.0,644,3,1,new
391720,Ghent,3760,347810,apartment,bungalow,public,3,217,0,0,0,,,423,4,1,good
341940,Charleroi,9824,586653,house,mansion,public,5,139,1,0,1,24.0,,535,3,1,new
655231,Antwerp,5911,767750,house,villa,classic,3,298,1,1,1,14.0,,849,2,0,good
405035,Charleroi,1602,166240,apartment,chalet,public,10,363,1,0,1,45.0,,81,2,1,good
701669,Namur,2253,707956,house,bungalow,public,4,50,1,1,1,40.0,,82,3,1,to renovate
850607,Namur,6831,546903,apartment,bungalow,public,10,149,0,1,0,,131.0,145,4,0,good
314923,Liege,2880,283097,house,penthouse,classic,4,110,0,0,0,,,211,2,0,new
191662,Charleroi,4117,890301,house,chalet,classic,2,170,1,1,1,25.0,,631,4,0,new
221970,Charleroi,1749,420676,house,chalet,public,3,374,1,0,1,,233.0,581,4,0,new
919271,Ghent,6949,873175,apartment,chalet,classic,3,317,0,1,0,,,299,3,1,new
873084,Brussels,9150,369517,apartment,villa,public,5,260,1,0,1,,,837,4,0,good
622544,Namur,2512,243833,house,villa,public,4,354,0,1,0,16.0,,792,3,1,good
162541,Charleroi,3221,418837,house,mansion,classic,5,125,1,0,0,31.0,223.0,760,4,0,to renovate
824384,Charleroi,4979,946012,house,penthouse,classic,8,53,1,0,1,20.0,,892,4,1,new
139759,Namur,8800,975123,house,chalet,classic,6,76,0,1,1,20.0,256.0,69,4,0,to renovate
656187,Namur,1532,214008,apartment,penthouse,public,5,191,0,0,0,20.0,,869,4,0,to renovate
843019,Namur,6588,980631,apartment,mansion,public,8,268,0,1,0,11.0,42.0,705,3,0,new
776536,Antwerp,3925,303560,apartment,mansion,classic,5,339,1,1,1,,239.0,494,3,0,to renovate
723278,Namur,1856,213251,apartment,chalet,classic,9,103,1,0,1,,133.0,216,4,0,good
867392,Brussels,8657,267803,apartment,bungalow,classic,1,311,1,0,0,7.0,,636,3,0,good
410755,Ghent,4910,408763,house,penthouse,public,7,194,0,0,0,,,56,2,1,good
358174,Liege,5796,867874,house,penthouse,classic,6,331,1,0,1,,,967,2,1,to renovate
607618,Liege,8753,322730,house,bungalow,public,3,341,0,0,1,43.0,128.0,296,2,0,new
257608,Antwerp,7420,474813,apartment,penthouse,public,10,171,1,1,1,10.0,262.0,180,4,0,new
508106,Brussels,4647,764353,apartment,penthouse,classic,3,181,1,0,0,,,416,4,1,new
944187,Brussels,3459,338381,house,chalet,classic,2,225,0,0,0,,,429,2,1,good
487506,Liege,8990,493385,house,penthouse,public,1,115,0,0,1,25.0,300.0,505,4,1,new
528281,Namur,4660,871455,apartment,bungalow,public,1,372,0,0,1,48.0,,154,2,1,new
915225,Liege,3882,266847,apartment,penthouse,public,3,60,0,0,0,27.0,,52,3,1,new
591839,Liege,5299,156669,apartment,penthouse,classic,8,322,0,0,0,38.0,,907,4,0,to renovate
897461,Ghent,4213,481890,house,mansion,classic,9,164,1,1,1,6.0,,255,2,1,good
644152,Ghent,4891,411787,apartment,villa,public,7,306,0,0,0,,212.0,92,3,1,to renovate
186265,Ghent,1428,149573,apartment,mansion,classic,5,325,0,1,1,21.0,,397,3,1,to renovate
988353,Ghent,1403,827584,house,bungalow,public,5,124,0,0,1,5.0,280.0,574,4,1,to renovate
371183,Brussels,6557,249942,apartment,bungalow,public,8,256,1,0,0,27.0,,225,3,0,new
383422,Antwerp,1963,897899,apartment,bungalow,public,4,340,1,1,0,48.0,53.0,52,4,0,good
996022,Ghent,1110,992598,house,mansion,public,9,341,0,1,1,29.0,,597,2,0,to renovate
922105,Ghent,6572,246481,apartment,penthouse,public,5,390,1,0,1,,,969,4,1,new
522139,Brussels,9791,927070,house,bungalow,public,9,235,0,1,1,,,629,3,1,new
251542,Liege,8442,542755,apartment,penthouse,public,1,284,0,1,1,,277.0,245,3,1,to renovate
141018,Ghent,6730,729539,house,chalet,classic,6,307,1,0,0,26.0,,869,4,0,new
811948,Liege,7221,621296,house,bungalow,public,7,357,0,0,0,41.0,162.0,426,3,0,good
300176,Namur,3343,886616,house,chalet,classic,2,176,0,0,1,22.0,,380,3,1,to renovate
203581,Namur,4563,349928,apartment,villa,public,8,267,1,1,1,5.0,100.0,88,3,1,to renovate
592428,Brussels,5495,658421,house,mansion,classic,5,86,0,1,0,30.0,217.0,739,4,0,to renovate
530276,Liege,6284,233410,house,mansion,classic,7,386,1,0,1,40.0,,703,3,1,new
155980,Ghent,9901,204323,house,mansion,public,1,106,0,0,1,15.0,85.0,503,2,1,to renovate
591762,Ghent,2453,730095,house,penthouse,classic,6,304,1,1,1,38.0,,111,2,0,good
635133,Brussels,6884,719245,apartment,mansion,classic,10,213,0,1,1,,254.0,870,3,0,to renovate
658010,Liege,9827,209092,house,bungalow,classic,8,115,1,1,1,35.0,,803,2,0,new
437796,Charleroi,5364,692426,house,bungalow,classic,8,149,0,0,1,,,346,3,0,new
711186,Charleroi,5925,693829,house,chalet,public,10,128,0,1,1,,,999,4,0,new
515580,Brussels,6315,283770,house,villa,public,2,368,1,0,1,14.0,,213,2,0,new
970981,Antwerp,7475,287152,house,villa,classic,1,152,0,0,0,13.0,76.0,715,2,0,new
634610,Charleroi,5141,450969,apartment,chalet,public,9,103,0,1,1,48.0,202.0,509,3,1,new
611448,Antwerp,1383,873183,apartment,penthouse,classic,9,163,1,0,1,41.0,159.0,427,4,0,good
461754,Liege,6639,918715,house,bungalow,classic,3,376,1,0,1,12.0,,141,4,0,good
823734,Ghent,8476,284972,apartment,bungalow,public,1,333,0,1,1,18.0,65.0,303,4,0,to renovate
121040,Ghent,5558,724990,apartment,bungalow,classic,9,319,0,0,1,15.0,181.0,215,3,1,good
804233,Brussels,5832,508382,house,villa,public,3,383,1,0,0,,297.0,938,3,1,to renovate
286497,Brussels,6128,952104,apartment,bungalow,classic,4,40,0,1,0,,,633,3,0,to renovate
416626,Brussels,2479,331585,house,mansion,classic,3,61,1,0,1,29.0,,464,2,0,to renovate
383342,Ghent,9164,231821,apartment,penthouse,public,6,372,1,1,1,35.0,,683,3,0,new
950660,Namur,7804,145244,apartment,chalet,public,2,43,1,1,1,8.0,77.0,134,4,1,good
655501,Antwerp,3914,238874,house,penthouse,public,7,208,0,1,0,42.0,,599,2,1,good
824966,Ghent,5557,709682,house,chalet,classic,6,340,1,1,1,15.0,,757,4,0,to renovate
253191,Ghent,2061,292930,apartment,penthouse,classic,5,74,1,0,0,,276.0,221,2,0,good
880950,Liege,5141,236698,apartment,bungalow,classic,8,316,1,1,1,,216.0,817,3,1,new
779844,Ghent,3718,226359,house,mansion,classic,4,59,0,1,1,,,633,3,1,to renovate
747998,Ghent,9764,697956,house,penthouse,public,3,290,1,1,1,,,668,3,0,good
629687,Antwerp,8450,441898,apartment,bungalow,public,7,153,0,0,1,48.0,,265,4,1,good
822541,Ghent,6053,134579,house,villa,public,2,194,0,1,1,45.0,245.0,560,4,1,new
306526,Namur,6604,148426,house,villa,classic,4,373,1,0,1,32.0,165.0,235,4,1,new
243394,Namur,1310,695185,apartment,bungalow,classic,3,74,0,0,0,48.0,78.0,946,2,1,to renovate
940247,Brussels,8238,891136,house,penthouse,classic,2,227,0,1,1,,,767,2,0,to renovate
351568,Ghent,5545,719104,apartment,penthouse,classic,3,75,0,1,1,,,259,3,0,good
887675,Brussels,3091,245811,apartment,villa,public,5,256,1,0,0,,,235,4,1,good
568596,Antwerp,6361,699516,apartment,chalet,classic,9,185,0,1,1,7.0,,581,3,1,to renovate
250466,Antwerp,8384,325078,house,bungalow,public,5,41,0,1,1,,,989,2,0,good
399951,Liege,2371,641603,apartment,chalet,classic,3,318,0,1,0,,34.0,612,2,0,to renovate
932607,Brussels,7644,741180,apartment,chalet,classic,9,64,0,0,1,18.0,182.0,953,4,1,new
904598,Brussels,6133,184079,house,bungalow,classic,9,187,0,1,1,31.0,247.0,455,4,0,to renovate
669725,Brussels,2424,446483,house,villa,public,4,332,0,1,1,,58.0,762,4,0,new
575060,Antwerp,8308,304675,house,villa,classic,7,46,0,0,1,,232.0,794,2,0,good
648018,Ghent,1084,787961,apartment,villa,classic,1,348,0,0,0,21.0,263.0,573,3,1,good
974535,Liege,7168,721383,apartment,bungalow,public,4,80,1,0,1,20.0,221.0,104,2,1,to renovate
308985,Brussels,5264,403309,apartment,penthouse,public,7,374,0,1,0,13.0,,447,2,1,new
